"Date","Hispanic/Latinx","Other","White"
2020-10-22,242.138567831084,93.6269128946859,464.906050235682
2020-10-23,274.423710208562,103.312455607929,474.591592948925
2020-10-24,271.195195970814,112.997998321173,503.648221088655
2020-10-25,264.738167495319,135.597597985407,529.476334990637
2020-10-26,277.65222444631,148.511654936398,516.562278039646
2020-10-27,284.109252921805,158.197197649642,532.704849228385
2020-10-28,280.880738684058,158.197197649642,539.161877703881
2020-10-29,290.566281397301,167.882740362885,581.132562794602
2020-10-30,277.65222444631,177.568283076128,626.331762123071
2020-10-31,287.337767159553,200.167882740363,655.388390262801
2020-11-01,255.052624782075,200.167882740363,626.331762123071
2020-11-02,264.738167495319,196.939368502615,606.960676696584
2020-11-03,277.65222444631,206.624911215858,610.189190934332
2020-11-04,277.65222444631,200.167882740363,577.904048556854
2020-11-05,316.394395299283,219.53896816685,610.189190934332
2020-11-06,290.566281397301,213.081939691354,590.818105507845
2020-11-07,342.222509201266,222.767482404597,587.589591270098
2020-11-08,380.964680054239,222.767482404597,600.503648221089
2020-11-09,371.279137340996,216.310453929102,603.732162458836
2020-11-10,374.507651578743,216.310453929102,603.732162458836
2020-11-11,377.736165816491,219.53896816685,629.560276360819
2020-11-12,368.050623103248,238.910053593336,626.331762123071
2020-11-13,351.908051914509,245.367082068832,600.503648221089
2020-11-14,338.993994963518,238.910053593336,584.36107703235
2020-11-15,351.908051914509,258.281139019823,594.046619745593
2020-11-16,345.451023439013,284.109252921805,587.589591270098
2020-11-17,348.679537676761,319.622909537031,603.732162458836
2020-11-18,342.222509201266,335.76548072577,623.103247885323
2020-11-19,329.308452250274,326.079938012527,626.331762123071
2020-11-20,335.76548072577,338.993994963518,636.017304836314
2020-11-21,313.165881061536,342.222509201266,610.189190934332
2020-11-22,284.109252921805,345.451023439013,574.675534319106
2020-11-23,287.337767159553,355.136566152257,571.447020081359
2020-11-24,280.880738684058,364.8221088655,571.447020081359
2020-11-25,287.337767159553,361.593594627752,523.019306515142
2020-11-26,300.251824110544,342.222509201266,487.505649899916
2020-11-27,300.251824110544,326.079938012527,468.134564473429
2020-11-28,309.937366823788,332.536966488022,471.363078711177
2020-11-29,309.937366823788,313.165881061536,468.134564473429
2020-11-30,313.165881061536,280.880738684058,451.99199328469
2020-12-01,297.023309872797,248.59559630658,422.93536514496
2020-12-02,293.794795635049,248.59559630658,413.249822431717
2020-12-03,271.195195970814,245.367082068832,342.222509201266
2020-12-04,255.052624782075,229.224510880093,297.023309872797
2020-12-05,216.310453929102,206.624911215858,261.509653257571
2020-12-06,193.710854264867,180.796797313876,235.681539355589
2020-12-07,174.339768838381,161.425711887389,219.53896816685
2020-12-08,148.511654936398,142.054626460903,171.111254600633
2020-12-09,132.369083747659,129.140569509912,167.882740362885
2020-12-10,106.540969845677,112.997998321173,145.28314069865
2020-12-11,100.083941370181,103.312455607929,119.455026796668
2020-12-12,80.7128559436947,77.4843417059469,90.3983986569381
2020-12-13,61.341770517208,67.7987989927036,74.2558274681991
2020-12-14,45.199199328469,51.6562278039646,61.341770517208
2020-12-15,32.2851423774779,38.7421708529735,38.7421708529735
2020-12-16,6.45702847549558,19.3710854264867,3.22851423774779
